Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.7988985153218899,12.505989892677,52580.15995987487,385,1.1317915269196823,0.0004723210374798,-0.0004549401545455
2,0.80202190114417,12.347121454711,51890.13772932762,379,1.1306573561703996,0.0004719515422662,-0.0004541428745842
3,0.79836281782562,12.556137523843,52913.703368008726,386,1.1293144588267694,0.0004671352341561,-0.0004505842709167
4,0.8030771766923399,12.201162301972,51580.8552971853,377,1.1268186000764986,0.0004826799885317,-0.0004647938743172
5,0.80201973120747,12.220460708492,51933.80025989027,379,1.129589206680012,0.0004625179494794,-0.0004450673723938
6,0.80045192392914,12.4012417566,52413.08801459692,382,1.1289587697377454,0.000479229501143,-0.0004616084741131
7,0.80097700875788,12.343280299426,52178.1324044271,381,1.1286031491743018,0.0004730841465004,-0.0004556883253939
8,0.79992996853577,12.368771506072,52517.834576880785,383,1.131830805256343,0.0004554087820498,-0.0004380200822992
9,0.80202008650382,12.198569716353,52054.53340986954,379,1.1290102401052515,0.0004782973847932,-0.0004604729996889
10,0.80097432287837,12.291869842528,52301.60193401167,381,1.1287117256515775,0.0004728635454115,-0.0004558155253793
11,0.79837053242448,12.577333947259,52784.76138148995,386,1.1321398564329102,0.0004649406525488,-0.0004476038736619
