Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.91641961402209,5.0597455757272,22032.83442061144,160,1.0502673731750396,0.0023583305512449,-0.002291511437106
2,0.91589776264467,5.0871004143134,22114.06100358798,161,1.0514901858902574,0.0022921880021101,-0.0022257892130536
3,0.91589727924688,5.1094249157348,22158.109012357767,161,1.0515415311562064,0.0021804120434577,-0.0021151959918375
4,0.91589727116423,5.104820841030099,22126.241182685113,161,1.0524139971754578,0.0022109654479405,-0.0021431247714871
5,0.91537473432698,5.1002998954278,22305.476355843184,162,1.0517523647285605,0.0022215660695804,-0.0021500731441698
6,0.91589726299066,5.0898262006042,22168.160783092295,161,1.0519238180596011,0.0021835064878695,-0.0021148811308446
7,0.91589722158986,5.0768299246018,22163.236097564662,161,1.0504087345623767,0.0023523524659107,-0.0022848701534847
8,0.91694200300021,5.033516020225799,21874.654881542716,159,1.051343554412258,0.0022317843454602,-0.0021651154023508
9,0.91537480525872,5.1173823028259005,22282.402076837367,162,1.0520690224215246,0.002213340675441,-0.0021449151465085
10,0.91537483644418,5.1391973872963,22277.672847481062,162,1.052402242856502,0.0022346594152215,-0.0021650894725313
11,0.9153749154759,5.1111361726873,22306.81992008767,162,1.0526986269406802,0.0022741847455166,-0.0022069079951944
