Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.98282162529862,1.6666666666667,9363.137860735307,90,1.0115323539460197,0.0084804618333435,-0.0082139738288381
4,0.9826794919243,1.8,9391.412194417182,90,1.0116550567896272,0.006851378528409,-0.0066251099624972
5,0.98267949192433,1.8,9359.996268103992,90,1.0116364513405958,0.0068660226713788,-0.0066246352042439
6,0.98267949192431,1.8,9369.421045997948,90,1.011591301201913,0.0070730637847956,-0.0068350431195006
7,0.98287194201406,1.78,9272.89109660904,89,1.0112897442593969,0.0074006445947244,-0.0071684336120823
8,0.98287194201403,1.78,9294.882245028277,89,1.0116118741834992,0.0070103596652056,-0.0067698362382459
9,0.98267949192431,1.8,9400.83697231114,90,1.0116096411699669,0.0069298080830298,-0.0067065574972908
10,0.98267949192431,1.8,9403.97856494246,90,1.0117728808106805,0.0076469952845057,-0.0073929895216785
11,0.98267949192431,1.8,9413.403342836416,90,1.0115987294439306,0.0071546450958285,-0.0069264836193468
12,0.98287194201405,1.78,9298.023837659592,89,1.0116049362865296,0.0074653000964187,-0.0072274867047291
13,0.98287194201404,1.78,9260.324726083763,89,1.0115301076997267,0.006839710738721,-0.0066126020674615
14,0.98287194201403,1.78,9254.041540821125,89,1.0112145264637942,0.0076825368579289,-0.0074395856233713
15,0.98267949192431,1.8,9388.270601785864,90,1.011580655276382,0.0077461180899298,-0.0075020874904481
