Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.7545030781298001,15.512133505082,64008.17678371133,470,1.1658329406107235,0.0002938259455230659,-0.00028325487304330164
2,0.7644198655408699,14.957646795011001,61439.497383078786,451,1.1595196128194534,0.0003204597045976811,-0.00030842324481819284
3,0.7591882966334599,15.188793370227001,63030.613842761835,461,1.1579939823744103,0.0003157245510371216,-0.00030483330370898457
4,0.7607662002450201,15.081167151233,62526.884502602086,458,1.159494751823519,0.00031520516312593603,-0.0003035878045502042
5,0.76388630413894,14.762125602420001,61818.033395538274,452,1.1578560820972543,0.00031769147224650047,-0.0003063502953781411
6,0.75709562766426,15.314036430879998,63666.33501775367,465,1.1612029238893695,0.00030420837769002534,-0.0002931621176276429
7,0.7633658465171,14.911091163364,61888.77899379407,453,1.1577859262974657,0.0003221376347047572,-0.00031038671878686266
8,0.76183962797602,14.983152803348,62159.999286627375,456,1.161354196571564,0.00030800430965847395,-0.00029656721675603453
9,0.75919583841632,15.075356854668,63054.333020772676,461,1.160544498632092,0.00030722486860073744,-0.00029610078757559734
10,0.75866194680401,15.142663790824,63292.05560055202,462,1.1610648249583233,0.0003047376740151503,-0.0002936856216039582
