Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.93514431976104,6.7399999999998,35182.09712489526,337,1.0443973671592346,0.0013298189774806452,-0.0012604874810929509
2,0.93649147038914,6.5999999999998,34465.546774965755,330,1.0436538019836437,0.0013905512671023262,-0.0013171437818194616
3,0.93514431976103,6.7399999999999,35298.33605225406,337,1.0447590889257352,0.0013194627137931127,-0.0012515450490294044
4,0.93649147038912,6.6000000000002,34471.829960228395,330,1.043670109192152,0.0013651540165188756,-0.0012944857393395748
5,0.93629902029941,6.6200000000002,34599.775835930486,331,1.0438536638446974,0.0013465568262208086,-0.0012755130211275466
6,0.93668392047887,6.5800000000002,34331.31771400103,329,1.0435304419661298,0.0013746828166263745,-0.0013037705215406315
7,0.93668392047889,6.5800000000002,34284.193824531234,329,1.0428014769123843,0.0014292088137979884,-0.0013564569339075652
8,0.93649147038914,6.6001179335483,34490.67951601632,330,1.0440706317599182,0.0013642125536523285,-0.001291957945695942
9,0.93629902029943,6.6200000000002,34518.09442751619,331,1.043528594106774,0.00138244932080624,-0.0013106314439219676
10,0.93591412011995,6.6600000000002,34673.45521471818,333,1.043613424103356,0.0013245698835619634,-0.001255469591472818
11,0.93514431976103,6.7400000000003,35260.63694067824,337,1.0448362287858295,0.0013288332732556765,-0.0012578999334337258
12,0.93591412011996,6.6600000000002,34802.26051260227,333,1.0438936317519758,0.0013448219772633295,-0.0012739348126288039
13,0.93591412011996,6.6600000000002,34777.127771551706,333,1.0440944588386425,0.0013566708289167787,-0.0012861248478966945
14,0.93591412011994,6.6600000000002,34733.14547471323,333,1.0433513236029843,0.0013458270713236865,-0.00127638135366778
15,0.93572167003023,6.6800000000002,34911.35683251647,334,1.0441948244314716,0.0013318677625922778,-0.001263055531056196
