Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.9075390126391,5.6207082934376,24348.73431764459,177,1.0565812104008174,0.0020888422375070353,-0.002029962698856465
2,0.90701738539798,5.6262389792256,24457.00871793743,178,1.0569282509376066,0.0019718817638813987,-0.0019131306567877133
3,0.90701685073883,5.681703169329599,24476.205473671587,178,1.0572035469055523,0.0018766059876283304,-0.001817548851119084
4,0.90701669669063,5.638267617981597,24474.199852539834,178,1.0577932753992447,0.001912422649350389,-0.0018502197575741668
5,0.90701677920045,5.6053954950158,24504.70825589411,178,1.0574465274935188,0.0018955266302692784,-0.0018311501808665946
6,0.90753921414144,5.5922392847623,24371.63735041852,177,1.0568969014084508,0.001892282535620611,-0.0018319587706800632
7,0.90701685027949,5.632409008172799,24496.3689581681,178,1.0562584771942576,0.0019865353634950992,-0.0019258791128506675
8,0.90753924921452,5.6049378157629,24354.46761517985,177,1.0569136210813268,0.0019510428340350347,-0.0018920133440543192
9,0.90597209688732,5.6923003549638,24756.54109307644,180,1.0583759553378147,0.0018888017785457032,-0.001827188854288224
10,0.90597212999741,5.7075862413356,24752.11660844235,180,1.0584411093134016,0.0018559651841125915,-0.0017960078620282785
11,0.9064944337922,5.6780684143507,24628.42312378957,179,1.0587866217078283,0.0019217506113676575,-0.00185886210285754
