Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.96920798564321,3.2,16670.013028439702,160,1.0206255550074002,0.003828912181119717,-0.0036759259027736055
2,0.96901553555349,3.22,16785.39253361653,161,1.0209359769642123,0.003753474670355258,-0.003601160829304121
3,0.96901553555349,3.22,16873.35712729346,161,1.0213487257606324,0.0035970881685895976,-0.003448367114615248
4,0.96901553555349,3.2199999999999,16797.9589041418,161,1.0210191961163448,0.0036453446567860366,-0.003492634512730532
5,0.96882308546376,3.2399999999999,16891.34726089939,162,1.021041028700751,0.003741719001204128,-0.003581634580398149
6,0.9690155355535,3.2199999999999,16782.250940985206,161,1.0208872655478776,0.0036437757037375094,-0.00349025544563296
7,0.96901553555348,3.2199999999999,16791.67571887916,161,1.0206972157104668,0.0038482499314826174,-0.003693710280351547
8,0.96940043573295,3.1799999999999,16586.04944957607,159,1.0208198014102747,0.0036932095286483523,-0.003539864981904268
9,0.96882308546376,3.2399999999999,16872.497705111473,162,1.0210501542892407,0.003688304212057888,-0.0035340601179536905
10,0.96882308546375,3.2399999999999,16922.763187212582,162,1.0210238775258242,0.0037188634494375945,-0.0035619379030531156
11,0.96882308546376,3.2399999999999,16954.17911352577,162,1.0213126482213442,0.003721649921953394,-0.0035696332050469985
12,0.96920798564321,3.1999999999999,16732.84488106608,160,1.0210224965029209,0.0037334509681838735,-0.0035795134988962384
13,0.96920798564323,3.1999999999999,16710.85373264685,160,1.0210258916450698,0.003676439153029779,-0.0035213792761140477
14,0.96940043573295,3.1799999999999,16576.624671682108,159,1.0205512762546756,0.003681060441182021,-0.0035345336105367096
15,0.96920798564322,3.1999999999999,16695.145769490253,160,1.020866855850298,0.0038594694826673023,-0.003706267235337608
