Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.97247963716863,2.86,14909.62336883814,143,1.0184290480863591,0.0043395450149522,-0.0041707653613198
2,0.97247963716863,2.86,14922.189739363415,143,1.0185857832310838,0.0043726559145193,-0.0042066308162362
3,0.97228718707889,2.88,15103.542689797943,144,1.01910468001474,0.004058481620589,-0.0038990765895895
4,0.97228718707891,2.8799999999999,15018.71968875233,144,1.0187233743121893,0.0040802680863903,-0.003914013939411
5,0.97228718707889,2.8799999999999,14996.728540333092,144,1.0187420015953856,0.0043330587725578,-0.0041532334898396
6,0.97247963716862,2.8599999999999,14887.63222041891,143,1.0184815946028825,0.004189671575464,-0.004020977742234
7,0.97247963716863,2.8599999999999,14890.773813050224,143,1.0183527718724448,0.004341454706661,-0.004173315057191
8,0.97286453734809,2.8199999999999,14713.421877429008,141,1.018503932630202,0.0042239284803005,-0.0040502089140613
9,0.97228718707891,2.8799999999999,15006.153318227052,144,1.0187161055430558,0.004176766049566,-0.0040097761961163
10,0.9722871870789,2.8799999999999,15046.9940224342,144,1.0186578945215008,0.0044798378827438,-0.0043044111503271
11,0.9722871870789,2.8799999999999,15084.693134010027,144,1.018866194588842,0.0042548453332503,-0.0040878229571802
12,0.97247963716862,2.8599999999999,14947.322480413974,143,1.0187448676512705,0.0042129733166341,-0.0040484563366259
13,0.97267208725835,2.8399999999999,14831.942975237149,142,1.018593383224962,0.0041756543964343,-0.0040077512562635
14,0.9728645373481,2.8199999999999,14697.713914272408,141,1.0181859550906156,0.0041739486983602,-0.004012586036006
15,0.97267208725837,2.8399999999999,14816.235012080557,142,1.0184374504272455,0.0045475350125941,-0.0043744018164346
